,label,en_text,id_text
4303,negative,"After Chuck Smith was laid off on May 30 from his $ 90,000 housing consultant job , he and his wife had to cut spending in half for their family of six , having to rely on his wife 's income -- about the same as his -- alone .","Setelah Chuck Smith diberhentikan pada tanggal 30 Mei dari pekerjaannya sebagai konsultan perumahan senilai $90.000, dia dan istrinya harus memotong setengah pengeluaran untuk keluarga mereka yang terdiri dari enam orang, karena harus bergantung pada pendapatan istrinya -- hampir sama dengan penghasilannya - - sendiri ."
4308,negative,"Belarus OAO Lidskoe Pivo brewery , based in the Grodno Region , reported a 1.1 % decrease in output to 1.045 million decaliters in January-March 2010 , a representative in the administration of the company told .","Pabrik bir OAO Lidskoe Pivo Belarusia, yang berbasis di Wilayah Grodno, melaporkan penurunan produksi 1,1% menjadi 1,045 juta dekaliter pada Januari-Maret 2010, seorang perwakilan di administrasi perusahaan mengatakan."
4319,negative,"However , the suspect stole his burgundy Nissan Altima .","Namun , tersangka mencuri mobil Nissan Altima burgundy miliknya ."
4320,negative,"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''","Dalam penasehat media, NTSB mengatakan bahwa setelah pengujian berikutnya, `` sistem deteksi kereta api sebentar-sebentar gagal. ''"
4321,negative,"In Finland , snow storms brought trees down on power lines , cutting off electricity for some 2,000 households .","Di Finlandia, badai salju merobohkan pohon-pohon di saluran listrik, memutus aliran listrik untuk sekitar 2.000 rumah tangga."
4326,negative,Layoffs will also take place at the Suomussalmi and Kuhmo plants this autumn as a result of codetermination negotiations held there .,PHK juga akan dilakukan di pabrik Suomussalmi dan Kuhmo musim gugur ini sebagai hasil dari negosiasi kodeterminasi yang diadakan di sana.
4327,negative,Metso estimates the need for personnel reductions to amount to 25 people .,Metso memperkirakan kebutuhan pengurangan personel mencapai 25 orang.
4328,negative,Most of the layoffs will be in Finland .,Sebagian besar PHK akan dilakukan di Finlandia.
4329,negative,"Most of the permanent layoffs will be in the plywood and sawn timber sectors of the Finnish company 's operations at several domestic mills , where earlier this year it temporarily laid off some 1,200 workers to save costs .","Sebagian besar PHK permanen akan terjadi di sektor kayu lapis dan kayu gergajian dari operasi perusahaan Finlandia di beberapa pabrik domestik, di mana awal tahun ini perusahaan memberhentikan sementara sekitar 1.200 pekerja untuk menghemat biaya."
4333,negative,"Paper companies were in negative territories , with Stora Enso R shedding 1.62 pct to 12.73 eur , UPM-Kymmene down 0.80 pct at 18.64 eur and M-real B 0.18 pct lower at 5.57 eur .","Perusahaan kertas berada di wilayah negatif, dengan Stora Enso R turun 1,62 persen menjadi 12,73 eur, UPM-Kymmene turun 0,80 persen pada 18,64 eur dan M-real B 0,18 persen lebih rendah pada 5,57 eur."
4340,negative,The current reference grade instruments are challenging to operate due to their high price and complexity for routine use .,Instrumen tingkat referensi saat ini menantang untuk dioperasikan karena harganya yang mahal dan kerumitannya untuk penggunaan rutin.
4343,negative,"The dollar fell , though , against the pound and the yen .","Dolar jatuh, meskipun, terhadap pound dan yen."
4354,negative,The number of salaried employees and group administration employees to be dismissed from the Sievi units is 17 .,Jumlah pegawai tetap dan pegawai administrasi kelompok yang akan diberhentikan dari unit Sievi adalah 17 .
4360,negative,The total number of filling stations has been on the decrease recently .,Jumlah stasiun pengisian bahan bakar akhir-akhir ini semakin berkurang.
4364,negative,"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .","Kami juga telah memotong proyeksi harga kami untuk kertas dan kemasan,'' kata seorang analis Goldman Sachs dalam sebuah catatan pada hari Senin."
4369,negative,Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,Grup industri Finlandia Ruukki Group telah melakukan tindakan balasan terhadap perusahaan logam Finlandia Rautaruukki dalam perselisihan mengenai nama perusahaan .
4371,negative,Border Guard Service has banned the mooring of the company car-shipping ferry on its test travel at the railroad-car terminal of the Russian port as the border checkpoint is not yet ready .,Border Guard Service telah melarang tambatan kapal feri pengiriman mobil perusahaan pada perjalanan ujinya di terminal gerbong kereta di pelabuhan Rusia karena pos pemeriksaan perbatasan belum siap.
4372,negative,`` Those uncertainties cloud the long-term outlook . '',`` Ketidakpastian itu mengaburkan prospek jangka panjang. ''
4373,negative,"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .","20 Oktober 2010 - Perusahaan manajemen lingkungan Finlandia Lassila & Tikanoja Oyj HEL ​​: LAT1V , atau L&T , mengatakan pada hari Senin mereka mengharapkan laba operasinya , tidak termasuk item yang tidak berulang , untuk keseluruhan tahun 2010 sedikit lebih rendah dari tahun 2009 ."
4374,negative,"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .","Menurut direktur pengelola SPBU St1 Finlandia, Kim Wiio, perusahaan terpaksa melakukan pembelian dengan kenaikan harga pada paruh pertama tahun 2008, dan sekarang harga konsumen turun hampir setiap hari karena persaingan."
4375,negative,"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .","Menurut daftar bisnis Latvia , Uponor Latvia ditutup dengan warna merah dengan LVL 99,000 EUR 139.538,17 USD 194.556,48 dengan omset LVL 2,346 mn untuk tahun 2009 ."
4376,negative,"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .","Dolce & Gabbana telah meminta Uni Eropa untuk menyatakan merek dagang pola bunga ``Unikko' milik Marimekko Corporation tidak valid, dalam perselisihan yang berlanjut antara kedua perusahaan tersebut."
4377,negative,Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,"Finnair mengatakan pembatalan penerbangan akan menyebabkan kerugian harian sebesar x20ac 2,5 juta US$ 3 juta."
4378,negative,"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .","Penjualan makanan mencapai EUR 323,5 juta pada Oktober 2009 , menunjukkan penurunan 5,5% dari Oktober 2008 ."
4379,negative,"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf",Berita ADP - 29 Mei 2009 - Bank of America BofA hari ini menurunkan peringkatnya pada pembuat kertas Swedia-Finlandia Stora Enso Oyj HEL ​​: STERV dan pada pemain sektor Finlandia UPM-Kymmene Oyj HEL ​​: UPM1V menjadi `` underperf
4380,negative,Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,"Laba operasional tidak termasuk item yang tidak berulang berjumlah EUR 5,4 juta dibandingkan dengan EUR 5,5 juta pada periode yang sama di tahun 2007 ."
4381,negative,"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .","Raute melaporkan kerugian per saham sebesar EUR0,86 untuk paruh pertama tahun 2009 , terhadap EPS sebesar EUR0,74 pada periode yang sama tahun 2008 ."
4382,negative,The air traffic of Finland has been in stoppage since then .,Lalu lintas udara Finlandia terhenti sejak saat itu.
4383,negative,The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,Peretasan itu sangat jahat karena kicauan-kicauan itu diaktifkan tanpa diklik - itu cukup bagi para peselancar Web untuk menggerakkan kursor mouse mereka ke atasnya.
4384,negative,The move was triggered by weak demand for forestry equipment and the uncertain market situation .,Langkah tersebut dipicu oleh lemahnya permintaan peralatan kehutanan dan situasi pasar yang tidak menentu.
4385,negative,The situation of coated magazine printing paper will continue to be weak .,Situasi kertas cetak majalah berlapis akan terus melemah.
4386,negative,A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .,Pengadilan tinggi di Finlandia telah mendenda tujuh perusahaan aspal lokal lebih dari singa ($ 117 juta) karena menjalankan kartel.
4387,negative,"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .","Pabrik komponen elektronik Estonia, Elcoteq, kehabisan bahan karena penutupan lalu lintas udara."
4388,negative,"All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .","Semua feri mengalami masalah di luar kepulauan Stockholm, yang terdiri dari lebih dari 20.000 pulau."
4389,negative,And U.S. energy executives say high steel prices are threatening energy exploration .,Dan eksekutif energi AS mengatakan harga baja yang tinggi mengancam eksplorasi energi.
4390,negative,"As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .","Karena kapasitas dipotong dengan 1,4%, faktor beban penumpang turun 7,8 poin persentase."
4391,negative,"At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .","Saat ini, merek dagang Pit-Produkt kurang dikenal di luar Barat Laut Rusia."
4392,negative,"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ ??","Tembaga , timbal dan nikel juga turun ... HBOS ( HBOS ) anjlok 20 % menjadi 70,3 pence setelah mengatakan tahun ini+ ??"
4393,negative,"Divisional sales demand in the half remained `` inconsistent '' , it added .","Permintaan penjualan divisi di setengahnya tetap `` tidak konsisten '', tambahnya."
4394,negative,"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .","Selama pemogokan, Finnair memperkirakan akan mengalami kerugian bersih antara EUR2 juta dan EUR2,5 juta per hari."
4395,negative,Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,"Laba per saham (EPS) turun menjadi EUR 0,21 dari EUR 0,31."
4396,negative,EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet .,Wakil Ketua Dewan EMSA Juri Lember mengatakan kepada BNS pada hari Rabu bahwa ini adalah pertama kalinya dia mendengar tentang pemogokan tersebut karena pihak Swedia belum memberi tahu serikat pekerja Estonia.
4397,negative,"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .","Faktor beban penumpang Finnair, yang mengukur jumlah kursi yang terjual sebagai bagian dari semua kursi yang tersedia, turun 1,3 poin persentase menjadi 76,7% pada bulan September."
4398,negative,"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .","Frost menjual saham seharga $19 juta pada $6,06-7,12 per saham, dibandingkan dengan harga tertinggi hari Jumat di $1,33 dan terendah $10,14."
4399,negative,Full-year operating result for 2008 was 3.6 million negative .,"Hasil operasi setahun penuh untuk 2008 adalah 3,6 juta negatif."
4400,negative,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,"Laba bersih Glaston untuk kuartal ketiga tahun 2007 turun menjadi 2,4 juta euro ($ 3,5 juta) dari 3,5 juta euro ($ 5,1 juta) untuk periode yang sama tahun 2006."
4401,negative,"In Q1 of 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .","Pada Q1 tahun 2009 , hasil perusahaan sebelum pajak dari operasi yang dilanjutkan , tidak termasuk item yang tidak berulang , berjumlah EUR -0,4 juta, dibandingkan dengan EUR -0,1 juta pada periode yang sama tahun 2008 ."
4402,negative,Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan. 21 and the Saltonstall state office building on Jan. 23 .,Kone mengatakan dalam dokumen pengadilan bahwa tindakan serikat pekerja menunda perbaikan lift di gedung pengadilan federal pada 21 Januari dan gedung kantor negara bagian Saltonstall pada 23 Januari.
4403,negative,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,Laba bersih L&T untuk keseluruhan tahun 2010 turun menjadi EUR 36 juta dari EUR 45 juta untuk tahun 2009 .
4404,negative,"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .","Laba operasi Lassila & Tikanoja tidak termasuk item yang tidak berulang dan diperhitungkan untuk kuartal kedua adalah EUR11,3 juta, turun dari EUR13,8 juta tahun lalu."
4405,negative,Last year 's third quarter result had been burdened by costs stemming from restructuring in the US .,Hasil kuartal ketiga tahun lalu telah dibebani oleh biaya yang berasal dari restrukturisasi di AS.
4406,negative,"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .","Banyak kapal komersial terjebak di Teluk Bothnia yang sempit, di mana es lebih tebal, dan di sekitar pulau Aaland."
4407,negative,"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .","Arus kas bersih dari aktivitas operasi negatif sebesar EUR 3,1 juta , dibandingkan dengan EUR 23,3 juta pada periode yang sama tahun 2009 ."
4408,negative,"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .","Kas bersih dari aktivitas operasi negatif sebesar EUR 0,3 juta , dibandingkan dengan EUR 30,9 juta pada tahun 2009 ."
4409,negative,Net sales dropped by 6 % year-on-year to EUR 11.9 million .,"Penjualan bersih turun 6% tahun-ke-tahun menjadi EUR 11,9 juta."
4410,negative,Net sales have been eaten by the weak US dollar .,Penjualan bersih telah dimakan oleh dolar AS yang lemah.
4411,negative,"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .","Bank-bank Nordik harus menghapus pinjaman yang cukup besar di Latvia, dengan Swedbank, Nordea, DnB NOR dan SEB melaporkan kerugian gabungan lebih dari $1,35 miliar pada periode 2007 hingga 2010 dengan latar belakang krisis ekonomi yang hampir terjadi di Latvia."
4413,negative,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,Okmetic mengharapkan penjualan bersih untuk semester pertama tahun 2009 akan lebih rendah dari tahun 2008 .
4414,negative,"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .","Selain itu, Departemen Perdagangan AS menerbitkan angka pengeluaran konstruksi yang lebih buruk dari perkiraan untuk November."
4416,negative,"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .","Laba operasional , tidak termasuk item yang tidak berulang , berjumlah EUR 0,2 juta , turun dari EUR 0,8 juta pada periode yang sama tahun 2006 ."
4417,negative,"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .","Laba operasional , tidak termasuk item yang tidak berulang , berjumlah EUR 1,0 juta , turun dari EUR 1,6 juta ."
4418,negative,"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .","Laba operasional , tidak termasuk item yang tidak berulang , berjumlah EUR 2,2 juta , turun dari EUR 2,7 juta pada periode yang sama tahun 2008 ."
4419,negative,"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .","Laba operasional tidak termasuk item yang tidak berulang berjumlah EUR 40,6 juta, turun dari EUR 57,3 juta tahun-ke-tahun."
4420,negative,Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,"Laba operasional tidak termasuk item yang tidak berulang adalah EUR 7,8 juta dibandingkan dengan EUR 11,2 juta."
4421,negative,Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,Hubungan dengan City semakin rusak oleh komentar dari Ashley yang mengkritik investor dan analis City sebagai 'bayi menangis'.
4422,negative,Reported operating margin was a negative 5.9 % .,"Margin operasi yang dilaporkan adalah negatif 5,9%."
4423,negative,Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .,Kepala Eksekutif Stora Jouko Karvinen menggambarkan kenaikan tarif Rusia sebagai ancaman bagi masa depan industri hasil hutan di Finlandia.
4424,negative,Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,Saham Swedbank paling terpukul dari bank-bank Swedia oleh krisis keuangan internasional yang sedang berlangsung.
4425,negative,The acquisition of +_landsbanken Sverige in 2009 burdened the performance with EUR 3.0 mn .,"Akuisisi +_landsbanken Sverige pada tahun 2009 membebani kinerja dengan EUR 3,0 juta."
4426,negative,"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .","Efek mata uang memiliki 3,0 persen, atau 20 juta euro ($31,3 juta), dampak negatif pada pendapatan."
4427,negative,The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,Perusahaan Finlandia itu sebelumnya mengatakan hasil operasinya akan lebih rendah dari titik impas yang dibukukan tahun sebelumnya.
4428,negative,The maritime administration said the ships had ignored warnings about the icy conditions .,Administrasi maritim mengatakan kapal-kapal itu mengabaikan peringatan tentang kondisi es.
4429,negative,"The offer , deemed too low by Finnlines ' board , stands until 4 pm tomorrow .","Tawaran itu, yang dianggap terlalu rendah oleh dewan Finnlines, berlaku hingga pukul 4 sore besok."
4430,negative,"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .","Penjualan periode tersebut turun menjadi EUR 30,6 juta dari EUR 38,3 juta, menurut laporan sementara yang dirilis hari ini."
4431,negative,The recent troubles simply make NETeller cheaper .,Masalah baru-baru ini membuat NETeller lebih murah.
4432,negative,The union filed a grievance over the company 's overtime assignment policies .,Serikat pekerja mengajukan keluhan atas kebijakan penugasan lembur perusahaan.
4433,negative,"Therefore , the company 's 2005 result will remain weaker than that of 2004 .","Oleh karena itu , hasil tahun 2005 perusahaan akan tetap lebih lemah dibandingkan tahun 2004 ."
4434,negative,Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,"Laba bersih Vaisala untuk kuartal ketiga tahun 2007 turun menjadi 3,0 juta euro ($ 4,3 juta) dari 6,8 juta euro ($ 9,8 juta) untuk periode yang sama tahun 2006."
4435,negative,"`` The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , '' UPM said .","""Dolar AS dan pound Inggris yang jauh lebih lemah berdampak pada penjualan dan harga rata-rata dalam euro,"" kata UPM."
4436,negative,"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .","`` Pelaksanaan program - program ini telah , dan akan memiliki , dampak negatif pada pendapatan 2006 dan 2007 , '' kata Mr Meiklejohn ."
4437,negative,"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .","`` Kita dapat mengatakan bahwa jumlah kesepakatan telah menjadi normal pada saat ini , dan oleh karena itu kami telah memutuskan untuk mendevaluasi apartemen kami yang sekarang dijual , '' tambahnya ."
4438,negative,"`` We cut our frequency to New York last year , which explains the fall , '' he said .","`` Kami memotong frekuensi kami ke New York tahun lalu , yang menjelaskan musim gugur , '' katanya ."
4439,negative,"`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''","`` Kami melihat bahwa pasar terus ketat dalam surat kabar majalah, dan target kami adalah untuk menutup transaksi pada akhir tahun. ''"
4440,negative,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,Sebuah survei yang dilakukan oleh Taloustutkimus untuk Sampo Life menunjukkan bahwa perusahaan sangat siap untuk kehilangan anggota staf kunci.
4441,negative,"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .","Surat kabar pertanian Maaseudun Tulevaisuus memiliki 318.000 pembaca, turun 6%."
4442,negative,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .","Pada 1411 CET , ArcelorMittal telah kehilangan 7,26% menjadi EUR 17,38 di Euronext Paris , memimpin jatuhnya blue chip ."
4443,negative,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"Arus kas dari operasi pada Januari-Desember 2008 adalah negatif EUR 18,1 juta dibandingkan dengan EUR 39,0 juta pada periode yang sama tahun 2007 ."
4444,negative,EPS dropped to EUR0 .2 from EUR0 .3 .,EPS turun menjadi EUR0 .2 dari EUR0 .3 .
4445,negative,"Kiosk and cinema operations have suffered , in particular .","Kios dan operasi bioskop telah menderita, khususnya."
4446,negative,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,"Saham Kone turun 4,1 persen menjadi x20ac 43 US$ 55,77 di Helsinki ."
4447,negative,Ramirent made 18 million kroons EUR 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .,"Ramirent membuat kerugian 18 juta kroons EUR 1,15 juta tahun lalu; tahun sebelum perusahaan adalah 7,3 juta kroon hitam."
4448,negative,Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,"Pengembalian modal yang digunakan ROCE adalah negatif 2,3% dibandingkan dengan 11,3% pada tahun 2007 ."
4449,negative,Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,"Target Stora Enso telah dipotong menjadi EUR 4,85 dari EUR 5,55 dan target Holmen -- menjadi SEK 135 dari SEK 150."
4450,negative,The dismissed staff members will now take the matter to court unless it can be settled outside .,Anggota staf yang diberhentikan sekarang akan membawa masalah itu ke pengadilan kecuali jika hal itu dapat diselesaikan di luar.
4451,negative,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","Komisi Uni Eropa sebelumnya mengatakan telah mendenda ThyssenKrupp, Otis dari United Technologies Corp, Schindler AG dan Kone Oyj sejumlah 992,3 juta euro untuk dugaan aktivitas kartel di pasar pengangkatan sejak dua belas tahun yang lalu."
4452,negative,"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .","Satu titik gelap di cakrawala, bagaimanapun, adalah kinerja perusahaan di pasar air minum kemasan Finlandia."
4453,negative,"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .","Penjualan periode tersebut turun menjadi EUR30,6 m dari EUR38,3 m, menurut laporan sementara, yang dirilis hari ini."
4454,negative,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","YIT mengajukan klaim balasan terhadap Neste Oil sejumlah EUR25m, terutama berdasarkan pekerjaan yang dilakukan berdasarkan kontrak dan biaya tambahan yang timbul karena perpanjangan proyek."
4455,positive,"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .","""Prospek stabil mencerminkan posisi pasar Nokia yang kuat di pasar handset mobile global, arus kas yang kuat, dan neraca yang sangat konservatif,"" kata Raab."
4456,positive,"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .","Pengaturan pembiayaan ini akan memungkinkan perusahaan untuk memastikan, sejalan dengan kebijakan perbendaharaan, bahwa ia memiliki instrumen keuangan yang memadai untuk kebutuhan modal potensialnya."
4457,positive,"According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .","Menurut Karhinen, OP-Pohjola merupakan perusahaan yang menarik karena kerjasama akan membawa peluang besar bagi pelanggan dan perusahaan itu sendiri."
4458,positive,"Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .","Berdasarkan keahlian serat yang unik dan pendekatan inovatif, perusahaan memiliki posisi pasar yang kuat di beberapa bidang bisnis di mana ia beroperasi."
4459,positive,"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .","langkah-langkah peningkatan efisiensi 20 Januari 2010-Pengecer alat tulis dan hadiah Finlandia Tiimari HEL: TII1V hari ini mengatakan akan terus meningkatkan efisiensi operasionalnya, dengan berfokus pada operasi inti yang menguntungkan."
4460,positive,Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,Hasil Efore untuk kuartal terakhir menunjukkan peningkatan yang lebih cepat karena perusahaan berhasil mendapatkan sumber komponennya dengan lebih baik.
4461,positive,Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,Indikator teknis untuk saham adalah bullish dan S&P memberi NOK 4 BINTANG positif dari 5 peringkat beli .
4462,positive,"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .","Pialang tersebut menyoroti Cargotec sebagai saham pilihannya di sektor ini, karena merupakan permainan murni dalam penanganan kargo dan peti kemas global, dan mengharapkannya untuk memainkan peran aktif dalam mengkonsolidasikan industri lebih lanjut."
4463,positive,"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless .","Restrukturisasi menciptakan organisasi yang lebih efisien dengan fokus operasional yang meningkat dan profitabilitas yang stabil, dan mengarah pada produksi yang lebih efisien, kata Bo Annvik, kepala Specialty Stainless."
4464,positive,"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''","`` Kami senang dengan langkah ini '' kata Morna Cowie, pemilik bersama, di atas, `` ini dua kali lipat ukuran toko kami saat ini dan memiliki nuansa yang indah. ''"
4465,positive,Elcoteq has a proven track record in electronics manufacturing services ( EMS ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .,Elcoteq memiliki rekam jejak yang terbukti dalam layanan manufaktur elektronik (EMS) dan jaringan pabrik global yang digabungkan dengan peralatan manufaktur modern serta sistem dan proses yang konsisten.
4467,positive,The main strength of the cooperation project lies in merging the know-how of two large companies .,Kekuatan utama proyek kerjasama terletak pada penggabungan pengetahuan dua perusahaan besar.
4468,positive,"The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .","Broker Belanda mencatat bahwa Nokian Tires melaporkan kuartal pertama yang baik di tahun 2006, di atas atau sejalan dengan konsensus."
4469,positive,"The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .","Ban Nokian membuktikan keamanannya yang tinggi dengan sangat baik dalam stabilitas kualitas berkendara yang penting dengan mark 1.4 , handling 1.5 dan pengereman di jalan basah dengan 1.9 ."
4470,positive,"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .","Responden memuji keandalan Finnair, Finlandia, dan pemahaman kelompok sasarannya."
4472,positive,"The long-standing partnership and commitment enable both parties to develop their respective operations , and ESL Shipping will also have the opportunity to update its fleet and improve its efficiency .","Kemitraan dan komitmen jangka panjang memungkinkan kedua belah pihak untuk mengembangkan operasi masing-masing, dan ESL Shipping juga akan memiliki kesempatan untuk memperbarui armadanya dan meningkatkan efisiensinya."
4473,positive,"Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .","Berkat jaringan kontaknya yang luas dan pengetahuan yang baik tentang pasar dan lingkungan bisnis, dia akan memberikan kontribusi yang besar untuk pengembangan lebih lanjut dari operasi kami di India"", kata Presiden & CEO Incap, Juhani Hanninen."
4478,positive,"Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .","Tieto sedang mencari solusi energi yang paling mendukung gagasan pembangunan berkelanjutan, dan kami senang bisa memberikan solusi seperti itu, kata Jouni Haikarainen, Wakil Presiden Fortum."
